"","id10","N","dec10","grp10"
"472","O993",4,"Trastornos mentales y enfermedades del sistema nervioso que complican el embarazo, el parto y el puerperio",""
"473","O995",1,"Enfermedades del sistema respiratorio que complican el embarazo, el parto y el puerperio",""
"474","O996",1,"Enfermedades del sistema digestivo que complican el embarazo, el parto y el puerperio",""
"475","O998",2,"Otras enfermedades especificadas y afecciones que complican el embarazo, el parto y el puerperio",""
"476","P002",1,"Feto y recien nacido afectados por enfermedades infecciosas y parasitarias de la madre",""
"477","P027",1,"Feto y recien nacido afectados por corioamnionitis",""
"478","P071",3,"Otro peso bajo al nacer",""
"479","P073",3,"Otros recien nacidos pretermino",""
"480","P220",7,"Sindrome de dificultad respiratoria del recien nacido",""
"481","P221",1,"Taquipnea transitoria del recien nacido",""
"482","P228",2,"Otras dificultades respiratorias del recien nacido",""
"483","P229",1,"Dificultad respiratoria del recien nacido, no especificada",""
"484","P283",1,"Apnea primaria del sueño del recien nacido",""
"485","P284",2,"Otras apneas del recien nacido",""
"486","P364",1,"Sepsis del recien nacido debida a escherichia coli",""
"487","P369",9,"Sepsis bacteriana del recien nacido, no especificada",""
"488","P399",1,"Infeccion propia del periodo perinatal, no especificada",""
"489","P551",1,"Incompatibilidad abo del feto y del recien nacido",""
"490","P599",32,"Ictericia neonatal, no especificada",""
"491","P819",1,"Alteracion no especificada de la regulacion de la temperatura en el recien nacido",""
"492","P920",1,"Vomitos del recien nacido",""
"493","P923",2,"Hipoalimentacion del recien nacido",""
"494","Q175",1,"Oreja prominente",""
"495","Q211",2,"Defecto del tabique auricular",""
"496","Q212",2,"Defecto del tabique auriculoventricular",""
"497","Q249",1,"Malformacion congenita del corazon, no especificada",""
"498","Q251",2,"Coartacion de la aorta",""
"499","Q263",1,"Conexion anomala parcial de las venas pulmonares",""
"500","Q311",1,"Estenosis subglotica congenita",""
"501","Q315",1,"Laringomalacia congenita",""
"502","Q336",1,"Hipoplasia y displasia pulmonar",""
"503","Q339",1,"Malformacion congenita del pulmon, no especificada",""
"504","Q431",1,"Enfermedad de hirschsprung",""
"505","Q438",1,"Otras malformaciones congenitas del intestino, no especificadas",""
"506","Q531",1,"Testiculo no descendido, unilateral",""
"507","Q539",1,"Testiculo no descendido, sin otra especificacion",""
"508","Q626",1,"Mala posicion del ureter",""
"509","Q658",1,"Otras deformidades congenitas de la cadera",""
"510","Q667",1,"Pie cavus",""
"511","Q793",1,"Gastrosquisis",""
"512","Q798",1,"Otras malformaciones congenitas del sistema osteomuscular",""
"513","Q909",2,"Sindrome de down, no especificado",""
"514","R001",1,"Bradicardia, no especificada",""
"515","R040",2,"Epistaxis",""
"516","R068",1,"Otras anormalidades de la respiracion y las no especificadas",""
"517","R072",1,"Dolor precordial",""
"518","R073",2,"Otros dolores en el pecho",""
"519","R102",2,"Dolor pelvico y perineal",""
"520","R103",1,"Dolor localizado en otras partes inferiores del abdomen",""
"521","R104",4,"Otros dolores abdominales y los no especificados",""
"522","R509",13,"Fiebre, no especificada",""
"523","R560",9,"Convulsiones febriles",""
"524","R568",1,"Otras convulsiones y las no especificadas",""
"525","R570",1,"Choque cardiogenico",""
"526","R600",2,"Edema localizado",""
"527","R609",1,"Edema, no especificado",""
"528","R634",2,"Perdida anormal de peso",""
"529","S008",1,"Traumatismo superficial de otras partes de la cabeza",""
"530","S009",2,"Traumatismo superficial de la cabeza, parte no especificada",""
"531","S013",2,"Herida del oido",""
"532","S022",3,"Fractura de los huesos de la nariz",""
"533","S028",1,"Fractura de otros huesos del craneo y de la cara",""
"534","S029",1,"Fractura del craneo y de los huesos de la cara, parte no especificada",""
"535","S058",1,"Otros traumatismos del ojo y de la orbita",""
"536","S064",1,"Hemorragia epidural",""
"537","S065",2,"Hemorragia subdural traumatica",""
"538","S069",9,"Traumatismo intracraneal, no especificado",""
"539","S097",1,"Traumatismos multiples de la cabeza",""
"540","S099",1,"Traumatismo de la cabeza, no especificado",""
"541","S129",1,"Fractura del cuello, parte no especificada",""
"542","S211",1,"Herida de la pared anterior del torax",""
"543","S218",2,"Heridas de otras partes del torax",""
"544","S219",3,"Heridas del torax, parte no especificada",""
"545","S223",1,"Fractura de costilla",""
"546","S300",1,"Contusion de la region lumbosacra y de la pelvis",""
"547","S301",1,"Contusion de la pared abdominal",""
"548","S311",1,"Herida de la pared abdominal",""
"549","S318",2,"Heridas de otras partes y de las no especificadas del abdomen",""
"550","S320",2,"Fractura de vertebra lumbar",""
"551","S328",1,"Fractura de otras partes y de las no especificadas de la columna lumbar y de la pelvis",""
"552","S397",1,"Otros traumatismos multiples del abdomen, de la region lumbosacra y de la pelvis",""
"553","S423",6,"Fractura de la diafisis del humero",""
"554","S424",2,"Fractura de la epifisis inferior del humero",""
"555","S460",1,"Traumatismo de tendon del manguito rotatorio del hombro",""
"556","S519",2,"Heridas del antebrazo, parte no especificada",""
"557","S520",2,"Fractura de la epifisis superior del cubito",""
"558","S522",4,"Fractura de la diafisis del cubito",""
"559","S524",1,"Fractura de la diafisis del cubito y del radio",""
"560","S528",1,"Fractura de otras partes del antebrazo",""
"561","S529",6,"Fractura del antebrazo, parte no especificada",""
"562","S600",1,"Contusion de dedo(s) de la mano, sin daño de la(s) uña(s)",""
"563","S602",2,"Contusion de otras partes de la muñeca y de la mano",""
"564","S607",1,"Traumatismos superficiales multiples de la muñeca y de la mano",""
"565","S610",1,"Herida de dedo(s) de la mano, sin daño de la(s) uña(s)",""
"566","S611",1,"Herida de dedo(s) de la mano, con daño de la(s) uña(s)",""
"567","S619",3,"Herida de la muñeca y de la mano, parte no especificada",""
"568","S623",1,"Fractura de otros huesos metacarpianos",""
"569","S625",3,"Fractura del pulgar",""
"570","S626",2,"Fractura de otro dedo de la mano",""
"571","S628",11,"Fractura de otras partes y de las no especificadas de la muñeca y de la mano",""
"572","S637",1,"Esguinces y torceduras de otras partes y de las no especificadas de la muñeca y de la mano",""
"573","S649",1,"Traumatismo de nervio no especificado a nivel de la muñeca y de la mano",""
"574","S678",1,"Traumatismo por aplastamiento de otras partes y de las no especificadas de la muñeca y de la mano",""
"575","S682",1,"Amputacion traumatica de dos o mas dedos solamente (completa) (parcial)",""
"576","S700",1,"Contusion de la cadera",""
"577","S720",9,"Fractura del cuello del femur",""
"578","S721",5,"Fractura pertrocanteriana",""
"579","S723",1,"Fractura de la diafisis del femur",""
"580","S729",3,"Fractura del femur, parte no especificada",""
"581","S819",1,"Herida de la pierna, parte no especificada",""
"582","S820",3,"Fractura de la rotula",""
"583","S822",4,"Fractura de la diafisis de la tibia",""
"584","S828",10,"Fractura de otras partes de la pierna",""
"585","S829",2,"Fractura de la pierna, parte no especificada",""
"586","S860",2,"Traumatismo del tendon de aquiles",""
"587","S889",1,"Amputacion traumatica de la pierna, nivel no especificado",""
"588","S920",2,"Fractura del calcaneo",""
"589","S929",2,"Fractura del pie, no especificada",""
"590","S930",8,"Luxacion de la articulacion del tobillo",""
"591","S934",1,"Esguinces y torceduras del tobillo",""
"592","S999",1,"Traumatismo del pie y del tobillo, no especificado",""
"593","T009",1,"Traumatismos superficiales multiples, no especificados",""
"594","T027",1,"Fracturas que afectan el torax con la region lumbosacra y la pelvis con miembro(s)",""
"595","T029",1,"Fracturas multiples, no especificados",""
"596","T130",1,"Traumatismo superficial de miembro inferior, nivel no especificado",""
"597","T135",1,"Traumatismo de tendones y musculos no especificados de miembro inferior, nivel no especificado",""
"598","T139",1,"Traumatismo no especificado de miembro inferior, nivel no especificado",""
"599","T146",1,"Traumatismo de tendones y musculos de region no especificada del cuerpo",""
"600","T181",2,"Cuerpo extraño en el esofago",""
"601","T203",1,"Quemadura de la cabeza y del cuello, de tercer grado",""
"602","T210",1,"Quemadura del tronco, grado no especificado",""
"603","T220",2,"Quemadura del hombro y miembro superior, grado no especificado, excepto de la muñeca y de la mano",""
"604","T240",1,"Quemadura de la cadera y del miembro inferior, grado no especificado, excepto tobillo y pie",""
"605","T300",1,"Quemadura de region del cuerpo y grado no especificados",""
"606","T301",1,"Quemadura de primer grado, region del cuerpo no especificada",""
"607","T391",1,"Envenenamiento por analgesicos no narcoticos, antipireticos y antirreumaticos: derivados del paraaminofenol",""
"608","T406",2,"Envenenamiento por narcoticos y psicodislepticos [alucinogenos]: otros narcoticos y los no especificados",""
"609","T509",6,"Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: otras drogas y sustancias biologicas, y las no especificadas",""
"610","T633",1,"Efecto toxico del contacto con animales venenosos: veneno de arañas",""
"611","T813",1,"Desgarro de herida operatoria, no clasificado en otra parte",""
"612","T814",4,"Infeccion consecutiva a procedimiento, no clasificada en otra parte",""
"613","T824",1,"Complicacion mecanica de cateter para dialisis vascular",""
"614","T828",1,"Otras complicaciones de dispositivos protesicos, implantes e injertos cardiovasculares",""
"615","T834",1,"Complicacion mecanica de otros dispositivos, implantes e injertos en el tracto genital",""
"616","T859",1,"Complicacion no especificada de dispositivo protesico, implante e injerto interno",""
"617","T876",1,"Otras complicaciones y las no especificadas de muñon de amputacion",""
"618","T922",1,"Secuelas de fractura de la muñeca y de la mano",""
"619","T938",1,"Secuelas de otros traumatismos especificados de miembro inferior",""
"620","Z016",1,"Examen radiologico, no clasificado en otra parte",""
"621","Z018",1,"Otros examenes especiales especificados",""
"622","Z019",1,"Examen especial no especificado",""
"623","Z038",1,"Observacion por sospecha de otras enfermedades y afecciones",""
"624","Z039",1,"Observacion por sospecha de enfermedad o afeccion no especificada",""
"625","Z082",2,"Examen de seguimiento consecutivo a quimioterapia por tumor maligno",""
"626","Z136",3,"Examen de pesquisa especial para trastornos cardiovasculares",""
"627","Z138",1,"Examen de pesquisa especial para otras enfermedades y trastornos especificados",""
"628","Z291",1,"Inmunoterapia profilactica",""
"629","Z305",4,"Supervision del uso de dispositivo anticonceptivo (intrauterino)",""
"630","Z309",1,"Asistencia para la anticoncepcion, no especificada",""
"631","Z321",1,"Embarazo confirmado",""
"632","Z352",7,"Supervision de embarazo con otro riesgo en la historia obstetrica o reproductiva",""
"633","Z359",2,"Supervision de embarazo de alto riesgo, sin otra especificacion",""
"634","Z379",2,"Producto del parto no especificado",""
"635","Z390",3,"Atencion y examen inmediatamente despues del parto",""
"636","Z391",2,"Atencion y examen de madre en periodo de lactancia",""
"637","Z392",13,"Seguimiento postparto, de rutina",""
"638","Z411",3,"Otras cirugias plasticas por razones esteticas",""
"639","Z412",6,"Circuncision ritual o de rutina",""
"640","Z433",1,"Atencion de colostomia",""
"641","Z450",2,"Asistencia y ajuste de marcapaso cardiaco",""
"642","Z452",2,"Asistencia y ajuste de dispositivos de acceso vascular",""
"643","Z463",1,"Prueba y ajuste de protesis dental",""
"644","Z502",1,"Rehabilitacion del alcoholico",""
"645","Z503",5,"Rehabilitacion del drogadicto",""
"646","Z509",4,"Atencion por procedimiento de rehabilitacion, no especificada",""
"647","Z511",4,"Sesion de quimioterapia por tumor",""
"648","Z512",12,"Otra quimioterapia",""
"649","Z518",2,"Otras atenciones medicas especificadas",""
"650","Z532",1,"Procedimiento no realizado por decision del paciente, por otras razones y las no especificadas",""
"651","Z540",13,"Convalecencia consecutiva a cirugia",""
"652","Z544",2,"Convalecencia consecutiva a tratamiento de fractura",""
"653","Z548",3,"Convalecencia consecutiva a otros tratamientos",""
"654","Z549",1,"Convalecencia consecutiva a tratamiento no especificado",""
"655","Z611",1,"Problemas relacionados con el alejamiento del hogar en la infancia",""
"656","Z739",1,"Problemas no especificados relacionados con dificultades con el modo de vida",""
"657","Z762",2,"Consulta para atencion y supervision de la salud de otros niños o lactantes sanos",""
"658","Z763",1,"Persona sana que acompaña al enfermo",""
"659","Z915",11,"Historia personal de lesion autoinfligida intencionalmente",""
"660","Z918",5,"Historia personal de otros factores de riesgo, no clasificados en otra parte",""
"661","Z929",2,"Historia personal de tratamiento medico no especificado",""
"662","Z944",3,"Trasplante de higado",""
"663","Z969",1,"Presencia de implantes funcionales no especificados",""
