"","id10","N","dec10","grp10"
"475","R568",3,"Otras convulsiones y las no especificadas",""
"476","R601",1,"Edema generalizado",""
"477","R688",2,"Otros sintomas y signos generales especificados",""
"478","S005",1,"Traumatismo superficial del labio y de la cavidad bucal",""
"479","S008",1,"Traumatismo superficial de otras partes de la cabeza",""
"480","S009",1,"Traumatismo superficial de la cabeza, parte no especificada",""
"481","S015",1,"Herida del labio y de la cavidad bucal",""
"482","S018",1,"Herida de otras partes de la cabeza",""
"483","S022",4,"Fractura de los huesos de la nariz",""
"484","S024",2,"Fractura del malar y del hueso maxilar superior",""
"485","S027",1,"Fracturas multiples que comprometen el craneo y los huesos de la cara",""
"486","S058",2,"Otros traumatismos del ojo y de la orbita",""
"487","S061",1,"Edema cerebral traumatico",""
"488","S068",1,"Otros traumatismos intracraneales",""
"489","S069",26,"Traumatismo intracraneal, no especificado",""
"490","S100",2,"Contusion de la garganta",""
"491","S119",1,"Herida de cuello, parte no especificada",""
"492","S134",1,"Esguinces y torceduras de la columna cervical",""
"493","S219",2,"Heridas del torax, parte no especificada",""
"494","S223",2,"Fractura de costilla",""
"495","S300",1,"Contusion de la region lumbosacra y de la pelvis",""
"496","S318",1,"Heridas de otras partes y de las no especificadas del abdomen",""
"497","S423",1,"Fractura de la diafisis del humero",""
"498","S424",2,"Fractura de la epifisis inferior del humero",""
"499","S429",1,"Fractura del hombro y del brazo, parte no especificada",""
"500","S435",1,"Esguinces y torceduras de la articulacion acromioclavicular",""
"501","S519",1,"Heridas del antebrazo, parte no especificada",""
"502","S520",1,"Fractura de la epifisis superior del cubito",""
"503","S523",1,"Fractura de la diafisis del radio",""
"504","S524",1,"Fractura de la diafisis del cubito y del radio",""
"505","S528",2,"Fractura de otras partes del antebrazo",""
"506","S529",2,"Fractura del antebrazo, parte no especificada",""
"507","S531",1,"Luxacion del codo, no especificada",""
"508","S617",1,"Heridas multiples de la muñeca y de la mano",""
"509","S619",1,"Herida de la muñeca y de la mano, parte no especificada",""
"510","S625",1,"Fractura del pulgar",""
"511","S626",4,"Fractura de otro dedo de la mano",""
"512","S628",5,"Fractura de otras partes y de las no especificadas de la muñeca y de la mano",""
"513","S633",1,"Ruptura traumatica de ligamentos de la muñeca y del carpo",""
"514","S678",2,"Traumatismo por aplastamiento de otras partes y de las no especificadas de la muñeca y de la mano",""
"515","S681",1,"Amputacion traumatica de otro dedo unico (completa) (parcial)",""
"516","S700",1,"Contusion de la cadera",""
"517","S717",1,"Heridas multiples de la cadera y del muslo",""
"518","S720",6,"Fractura del cuello del femur",""
"519","S729",4,"Fractura del femur, parte no especificada",""
"520","S810",1,"Herida de la rodilla",""
"521","S819",1,"Herida de la pierna, parte no especificada",""
"522","S822",3,"Fractura de la diafisis de la tibia",""
"523","S825",1,"Fractura del maleolo interno",""
"524","S828",4,"Fractura de otras partes de la pierna",""
"525","S829",6,"Fractura de la pierna, parte no especificada",""
"526","S832",1,"Desgarro de meniscos, presente",""
"527","S836",1,"Esguinces y torceduras de otras partes y las no especificadas de la rodilla",""
"528","S925",1,"Fractura de los huesos de otro(s) dedo(s) del pie",""
"529","S929",1,"Fractura del pie, no especificada",""
"530","S930",1,"Luxacion de la articulacion del tobillo",""
"531","S936",1,"Esguinces y torceduras de otros sitios y de los no especificados del pie",""
"532","S978",1,"Traumatismo por aplastamiento de otras partes del pie y del tobillo",""
"533","T009",4,"Traumatismos superficiales multiples, no especificados",""
"534","T019",1,"Heridas multiples, no especificados",""
"535","T028",1,"Fracturas que afectan otras combinaciones de regiones del cuerpo",""
"536","T043",1,"Traumatismos por aplastamiento que afectan multiples regiones del(de los) miembro(s) inferior(es)",""
"537","T111",1,"Herida de miembro superior, nivel no especificado",""
"538","T140",1,"Traumatismos superficial de region no especificada del cuerpo",""
"539","T141",2,"Herida de region no especificada del cuerpo",""
"540","T146",1,"Traumatismo de tendones y musculos de region no especificada del cuerpo",""
"541","T181",1,"Cuerpo extraño en el esofago",""
"542","T201",1,"Quemadura de la cabeza y del cuello, de primer grado",""
"543","T202",2,"Quemadura de la cabeza y del cuello, de segundo grado",""
"544","T212",1,"Quemadura del tronco, de segundo grado",""
"545","T230",1,"Quemadura de la muñeca y de la mano, grado no especificado",""
"546","T243",1,"Quemadura de la cadera y del miembro inferior, de tercer grado, excepto tobillo y pie",""
"547","T290",1,"Quemaduras de multiples regiones, grado no especificado",""
"548","T300",2,"Quemadura de region del cuerpo y grado no especificados",""
"549","T430",1,"Envenenamiento por psicotropicos, no clasificados en otra parte: antidepresivos triciclicos y tetraciclicos",""
"550","T509",1,"Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: otras drogas y sustancias biologicas, y las no especificadas",""
"551","T634",1,"Efecto toxico del contacto con animales venenosos: veneno de otros artropodos",""
"552","T703",1,"Enfermedad por descompresion [de los cajones sumergidos]",""
"553","T754",1,"Efectos de la corriente electrica",""
"554","T784",1,"Alergia no especificada",""
"555","T811",1,"Choque durante o resultante de un procedimiento, no clasificado en otra parte",""
"556","T813",1,"Desgarro de herida operatoria, no clasificado en otra parte",""
"557","T814",5,"Infeccion consecutiva a procedimiento, no clasificada en otra parte",""
"558","T818",1,"Otras complicaciones de procedimientos, no clasificadas en otra parte",""
"559","T848",1,"Otras complicaciones de dispositivos protesicos, implantes e injertos ortopedicos internos",""
"560","T859",1,"Complicacion no especificada de dispositivo protesico, implante e injerto interno",""
"561","T905",1,"Secuelas de traumatismo intracraneal",""
"562","Z010",1,"Examen de ojos y de la vision",""
"563","Z016",1,"Examen radiologico, no clasificado en otra parte",""
"564","Z018",3,"Otros examenes especiales especificados",""
"565","Z019",1,"Examen especial no especificado",""
"566","Z038",1,"Observacion por sospecha de otras enfermedades y afecciones",""
"567","Z039",1,"Observacion por sospecha de enfermedad o afeccion no especificada",""
"568","Z042",1,"Examen y observacion consecutivos a accidente de trabajo",""
"569","Z094",2,"Examen de seguimiento consecutivo a tratamiento de fractura",""
"570","Z098",2,"Examen de seguimiento consecutivo a otro tratamiento por otras afecciones",""
"571","Z133",1,"Examen de pesquisa especial para trastornos mentales y del comportamiento",""
"572","Z300",1,"Consejo y asesoramiento general sobre la anticoncepcion",""
"573","Z302",3,"Esterilizacion",""
"574","Z305",2,"Supervision del uso de dispositivo anticonceptivo (intrauterino)",""
"575","Z352",2,"Supervision de embarazo con otro riesgo en la historia obstetrica o reproductiva",""
"576","Z359",5,"Supervision de embarazo de alto riesgo, sin otra especificacion",""
"577","Z370",1,"Nacido vivo, unico",""
"578","Z390",1,"Atencion y examen inmediatamente despues del parto",""
"579","Z391",7,"Atencion y examen de madre en periodo de lactancia",""
"580","Z408",1,"Otra cirugia profilactica",""
"581","Z411",4,"Otras cirugias plasticas por razones esteticas",""
"582","Z450",3,"Asistencia y ajuste de marcapaso cardiaco",""
"583","Z470",5,"Cuidados posteriores a la extraccion de placa u otro dispositivo de fijacion interna en fractura",""
"584","Z478",1,"Otros cuidados especificados posteriores a la ortopedia",""
"585","Z491",4,"Dialisis extracorporea",""
"586","Z503",1,"Rehabilitacion del drogadicto",""
"587","Z504",1,"Psicoterapia, no clasificada en otra parte",""
"588","Z509",2,"Atencion por procedimiento de rehabilitacion, no especificada",""
"589","Z511",16,"Sesion de quimioterapia por tumor",""
"590","Z512",3,"Otra quimioterapia",""
"591","Z540",3,"Convalecencia consecutiva a cirugia",""
"592","Z548",2,"Convalecencia consecutiva a otros tratamientos",""
"593","Z915",22,"Historia personal de lesion autoinfligida intencionalmente",""
"594","Z918",9,"Historia personal de otros factores de riesgo, no clasificados en otra parte",""
"595","Z992",1,"Dependencia de dialisis renal",""
