"","id10","N","dec10","grp10"
"466","O730",1,"Retencion de la placenta sin hemorragia",""
"467","O757",3,"Parto vaginal posterior a una cesarea previa",""
"468","O800",4,"Parto unico espontaneo, presentacion cefalica de vertice",""
"469","O809",187,"Parto unico espontaneo, sin otra especificacion",""
"470","O813",3,"Parto con forceps de otros tipos y los no especificados",""
"471","O822",1,"Parto por cesarea con histerectomia",""
"472","O828",2,"Otros partos unicos por cesarea",""
"473","O829",57,"Parto por cesarea, sin otra especificacion",""
"474","O832",1,"Otros partos unicos con ayuda de manipulacion obstetrica",""
"475","O839",5,"Parto unico asistido, sin otra especificacion",""
"476","O860",1,"Infeccion de herida quirurgica obstetrica",""
"477","O901",3,"Dehiscencia de sutura obstetrica perineal",""
"478","O902",1,"Hematoma de herida quirurgica obstetrica",""
"479","O908",1,"Otras complicaciones puerperales, no clasificadas en otra parte",""
"480","O996",1,"Enfermedades del sistema digestivo que complican el embarazo, el parto y el puerperio",""
"481","P073",2,"Otros recien nacidos pretermino",""
"482","P209",1,"Hipoxia intrauterina, no especificada",""
"483","P220",3,"Sindrome de dificultad respiratoria del recien nacido",""
"484","P221",1,"Taquipnea transitoria del recien nacido",""
"485","P292",1,"Hipertension neonatal",""
"486","P369",1,"Sepsis bacteriana del recien nacido, no especificada",""
"487","P398",1,"Otras infecciones especificadas propias del periodo perinatal",""
"488","P593",1,"Ictericia neonatal por inhibidor de la leche materna",""
"489","P599",17,"Ictericia neonatal, no especificada",""
"490","P618",1,"Otros trastornos hematologicos perinatales especificados",""
"491","P924",1,"Hiperalimentacion del recien nacido",""
"492","Q046",2,"Quistes cerebrales congenitos",""
"493","Q204",2,"Ventriculo con doble entrada",""
"494","Q212",1,"Defecto del tabique auriculoventricular",""
"495","Q248",1,"Otras malformaciones congenitas del corazon, especificadas",""
"496","Q330",1,"Quiste pulmonar congenito",""
"497","Q378",1,"Fisura del paladar con labio leporino bilateral, sin otra especificacion",""
"498","Q379",1,"Fisura del paladar con labio leporino unilateral, sin otra especificacion",""
"499","Q400",1,"Estenosis hipertrofica congenita del piloro",""
"500","Q539",6,"Testiculo no descendido, sin otra especificacion",""
"501","Q652",3,"Luxacion congenita de la cadera, no especificada",""
"502","Q658",1,"Otras deformidades congenitas de la cadera",""
"503","Q699",2,"Polidactilia, no especificada",""
"504","Q728",2,"Otros defectos por reduccion del (de los) miembro(s) inferior(es)",""
"505","Q740",2,"Otras malformaciones congenitas de (de los) miembro(s) superior(es), incluida la cintura escapular",""
"506","Q909",1,"Sindrome de down, no especificado",""
"507","R040",2,"Epistaxis",""
"508","R042",1,"Hemoptisis",""
"509","R060",1,"Disnea",""
"510","R065",1,"Respiracion con la boca",""
"511","R068",2,"Otras anormalidades de la respiracion y las no especificadas",""
"512","R072",4,"Dolor precordial",""
"513","R074",1,"Dolor en el pecho, no especificado",""
"514","R091",1,"Pleuresia",""
"515","R104",23,"Otros dolores abdominales y los no especificados",""
"516","R190",1,"Tumefaccion, masa o prominencia intraabdominal y pelvica",""
"517","R270",1,"Ataxia, no especificada",""
"518","R509",8,"Fiebre, no especificada",""
"519","R560",10,"Convulsiones febriles",""
"520","R568",3,"Otras convulsiones y las no especificadas",""
"521","R599",1,"Adenomegalia, no especificada",""
"522","R609",1,"Edema, no especificado",""
"523","S001",1,"Contusion de los parpados y de la region periocular",""
"524","S009",7,"Traumatismo superficial de la cabeza, parte no especificada",""
"525","S010",2,"Herida del cuero cabelludo",""
"526","S011",1,"Herida del parpado y de la region periocular",""
"527","S018",5,"Herida de otras partes de la cabeza",""
"528","S022",1,"Fractura de los huesos de la nariz",""
"529","S056",1,"Herida penetrante del globo ocular sin cuerpo extraño",""
"530","S058",1,"Otros traumatismos del ojo y de la orbita",""
"531","S059",2,"Traumatismo del ojo y de la orbita, no especificado",""
"532","S062",4,"Traumatismo cerebral difuso",""
"533","S065",1,"Hemorragia subdural traumatica",""
"534","S068",1,"Otros traumatismos intracraneales",""
"535","S069",20,"Traumatismo intracraneal, no especificado",""
"536","S108",1,"Traumatismo superficial de otras partes del cuello",""
"537","S134",6,"Esguinces y torceduras de la columna cervical",""
"538","S141",1,"Otros traumatismos de la medula espinal cervical y los no especificados",""
"539","S219",3,"Heridas del torax, parte no especificada",""
"540","S223",1,"Fractura de costilla",""
"541","S271",1,"Hemotorax traumatico",""
"542","S300",2,"Contusion de la region lumbosacra y de la pelvis",""
"543","S318",2,"Heridas de otras partes y de las no especificadas del abdomen",""
"544","S320",2,"Fractura de vertebra lumbar",""
"545","S328",1,"Fractura de otras partes y de las no especificadas de la columna lumbar y de la pelvis",""
"546","S341",1,"Otro traumatismo de la medula espinal lumbar",""
"547","S398",1,"Otros traumatismos especificados del abdomen, de la region lumbosacra y de la pelvis",""
"548","S400",1,"Contusion del hombro y del brazo",""
"549","S423",1,"Fractura de la diafisis del humero",""
"550","S424",3,"Fractura de la epifisis inferior del humero",""
"551","S527",1,"Fracturas multiples del antebrazo",""
"552","S529",2,"Fractura del antebrazo, parte no especificada",""
"553","S619",2,"Herida de la muñeca y de la mano, parte no especificada",""
"554","S623",1,"Fractura de otros huesos metacarpianos",""
"555","S625",1,"Fractura del pulgar",""
"556","S626",6,"Fractura de otro dedo de la mano",""
"557","S628",5,"Fractura de otras partes y de las no especificadas de la muñeca y de la mano",""
"558","S663",1,"Traumatismo del tendon y musculo extensor de otro(s) dedo(s) a nivel de la muñeca y de la mano",""
"559","S670",1,"Traumatismo por aplastamiento del pulgar y otro(s) dedo(s)",""
"560","S678",3,"Traumatismo por aplastamiento de otras partes y de las no especificadas de la muñeca y de la mano",""
"561","S700",1,"Contusion de la cadera",""
"562","S720",16,"Fractura del cuello del femur",""
"563","S721",1,"Fractura pertrocanteriana",""
"564","S729",3,"Fractura del femur, parte no especificada",""
"565","S731",1,"Esguinces y torceduras de la cadera",""
"566","S821",1,"Fractura de la epifisis superior de la tibia",""
"567","S822",1,"Fractura de la diafisis de la tibia",""
"568","S828",14,"Fractura de otras partes de la pierna",""
"569","S829",1,"Fractura de la pierna, parte no especificada",""
"570","S850",1,"Traumatismo de la arteria poplitea",""
"571","S860",2,"Traumatismo del tendon de aquiles",""
"572","S913",1,"Heridas de otras partes del pie",""
"573","T009",4,"Traumatismos superficiales multiples, no especificados",""
"574","T023",1,"Fracturas que afectan multiples regiones de un miembro inferior",""
"575","T068",1,"Otros traumatismos especificados que afectan multiples regiones del cuerpo",""
"576","T130",1,"Traumatismo superficial de miembro inferior, nivel no especificado",""
"577","T140",1,"Traumatismos superficial de region no especificada del cuerpo",""
"578","T141",3,"Herida de region no especificada del cuerpo",""
"579","T149",1,"Traumatismo, no especificado",""
"580","T150",1,"Cuerpo extraño en la cornea",""
"581","T180",1,"Cuerpo extraño en la boca",""
"582","T181",1,"Cuerpo extraño en el esofago",""
"583","T200",3,"Quemadura de la cabeza y del cuello, grado no especificado",""
"584","T221",1,"Quemadura del hombro y miembro superior, de primer grado, excepto de la muñeca y de la mano",""
"585","T230",1,"Quemadura de la muñeca y de la mano, grado no especificado",""
"586","T240",1,"Quemadura de la cadera y del miembro inferior, grado no especificado, excepto tobillo y pie",""
"587","T247",1,"Corrosion de la cadera y del miembro inferior, de tercer grado, excepto tobillo y pie",""
"588","T250",2,"Quemadura del tobillo y del pie, grado no especificado",""
"589","T251",1,"Quemadura del tobillo y del pie, de primer grado",""
"590","T300",3,"Quemadura de region del cuerpo y grado no especificados",""
"591","T383",1,"Envenenamiento por hormonas y sus sustitutos y antagonistas sinteticos, no clasificados en otra parte: insulina y drogas hipoglucemiantes orales [antidiabeticas]",""
"592","T509",7,"Envenenamiento por diureticos y otras drogas, medicamentos y sustancias biologicas no especificadas: otras drogas y sustancias biologicas, y las no especificadas",""
"593","T609",1,"Efecto toxico de plaguicidas [pesticidas]: plaguicida no especificado",""
"594","T814",7,"Infeccion consecutiva a procedimiento, no clasificada en otra parte",""
"595","T819",1,"Complicaciones de procedimientos, no especificada",""
"596","T824",2,"Complicacion mecanica de cateter para dialisis vascular",""
"597","T831",1,"Complicacion mecanica de otros dispositivos e implantes urinarios",""
"598","T850",1,"Complicacion mecanica de derivacion (anastomotica) ventricular intracraneal",""
"599","T859",1,"Complicacion no especificada de dispositivo protesico, implante e injerto interno",""
"600","T874",1,"Infeccion de muñon de amputacion",""
"601","T952",1,"Secuelas de quemadura, corrosion y congelamiento de miembro superior",""
"602","Z010",1,"Examen de ojos y de la vision",""
"603","Z014",2,"Examen ginecologico (general) (de rutina)",""
"604","Z018",6,"Otros examenes especiales especificados",""
"605","Z038",1,"Observacion por sospecha de otras enfermedades y afecciones",""
"606","Z039",1,"Observacion por sospecha de enfermedad o afeccion no especificada",""
"607","Z048",1,"Examen y observacion por otras razones especificadas",""
"608","Z090",1,"Examen de seguimiento consecutivo a cirugia por otras afecciones",""
"609","Z094",1,"Examen de seguimiento consecutivo a tratamiento de fractura",""
"610","Z136",1,"Examen de pesquisa especial para trastornos cardiovasculares",""
"611","Z139",1,"Examen de pesquisa especial, no especificado",""
"612","Z305",3,"Supervision del uso de dispositivo anticonceptivo (intrauterino)",""
"613","Z320",1,"Embarazo (aun) no confirmado",""
"614","Z350",7,"Supervision de embarazo con historia de esterilidad",""
"615","Z352",1,"Supervision de embarazo con otro riesgo en la historia obstetrica o reproductiva",""
"616","Z358",5,"Supervision de otros embarazos de alto riesgo",""
"617","Z359",1,"Supervision de embarazo de alto riesgo, sin otra especificacion",""
"618","Z380",1,"Producto unico, nacido en hospital",""
"619","Z390",3,"Atencion y examen inmediatamente despues del parto",""
"620","Z392",8,"Seguimiento postparto, de rutina",""
"621","Z411",6,"Otras cirugias plasticas por razones esteticas",""
"622","Z418",1,"Otros procedimientos para otros propositos que no sean los de mejorar el estado de salud",""
"623","Z433",1,"Atencion de colostomia",""
"624","Z450",3,"Asistencia y ajuste de marcapaso cardiaco",""
"625","Z452",1,"Asistencia y ajuste de dispositivos de acceso vascular",""
"626","Z458",1,"Asistencia y ajuste de otros dispositivos implantados",""
"627","Z470",4,"Cuidados posteriores a la extraccion de placa u otro dispositivo de fijacion interna en fractura",""
"628","Z478",5,"Otros cuidados especificados posteriores a la ortopedia",""
"629","Z510",5,"Sesion de radioterapia",""
"630","Z511",2,"Sesion de quimioterapia por tumor",""
"631","Z512",26,"Otra quimioterapia",""
"632","Z518",2,"Otras atenciones medicas especificadas",""
"633","Z538",2,"Procedimiento no realizado por otras razones",""
"634","Z540",10,"Convalecencia consecutiva a cirugia",""
"635","Z544",2,"Convalecencia consecutiva a tratamiento de fractura",""
"636","Z548",13,"Convalecencia consecutiva a otros tratamientos",""
"637","Z721",3,"Problemas relacionados con el uso de alcohol",""
"638","Z856",1,"Historia personal de leucemia",""
"639","Z915",3,"Historia personal de lesion autoinfligida intencionalmente",""
"640","Z918",2,"Historia personal de otros factores de riesgo, no clasificados en otra parte",""
"641","Z948",1,"Otros organos y tejidos trasplantados",""
"642","Z992",2,"Dependencia de dialisis renal",""
"643","Z999",2,"Dependencia de maquina y dispositivo capacitante, no especificada",""
